CompanyCode,DocumentNo,FiscalYear,LineItem
35124,6463386146,2005,516
35124,6463386146,2005,411
35124,6463386146,2005,718
7980,5576554882,2014,701
7980,5576554882,2014,743
28912,5762125829,1995,246
28912,5762125829,1995,474
12822,5089860289,1972,951
14452,6245525799,1998,20
14452,6245525799,1998,856
14452,6245525799,1998,640
51978,2470739613,1984,980
51978,2470739613,1984,45
27842,3224381684,2003,444
27842,3224381684,2003,728
27842,3224381684,2003,329
62671,4403259353,1993,227
79440,8041213912,1989,981
88308,3421060561,1972,330
88308,3421060561,1972,947
88308,3421060561,1972,989
83756,5130306342,2000,888
83756,5130306342,2000,723
83756,5130306342,2000,544
88269,7533175152,2022,558
88269,7533175152,2022,186
88269,7533175152,2022,790
45314,9559465443,1992,465
45314,9559465443,1992,921
45314,9559465443,1992,92
65442,1624392532,1975,966
16345,8751918854,2017,492
48714,4376608075,2001,484
48714,4376608075,2001,764
48714,4376608075,2001,148
99810,6379028301,2013,556
99810,6379028301,2013,628
73419,6037216162,1991,867
19424,9171243726,2002,876
19424,9171243726,2002,552
19424,9171243726,2002,53
32050,8881201988,2020,622
32050,8881201988,2020,736
34745,801342560,1991,143
34745,801342560,1991,105
95844,5797025793,2023,692
95844,5797025793,2023,964
95844,5797025793,2023,562
81493,1635017665,1991,603
81493,1635017665,1991,837
24057,3306971536,2013,251
24057,3306971536,2013,261
36691,7158085683,2002,714
36691,7158085683,2002,400
33840,9590309336,1989,740
72955,9760398613,1975,250
72955,9760398613,1975,395
37996,8576318987,1973,559
37996,8576318987,1973,118
86497,7942896260,2014,734
30291,6607151549,2001,195
49774,1076290735,1981,95
68989,1067840702,2012,202
68989,1067840702,2012,891
60264,8345155574,1988,864
60264,8345155574,1988,158
23334,5300076778,2010,623
23334,5300076778,2010,901
24832,3865026047,1977,413
24832,3865026047,1977,918
79059,4236001093,2024,905
58451,114601297,1976,974
58451,114601297,1976,551
58451,114601297,1976,394
47115,1487866102,1999,997
10618,2393850329,2022,219
51397,3523069818,1973,368
51397,3523069818,1973,401
51397,3523069818,1973,598
35477,6975664897,1982,671
35477,6975664897,1982,211
35477,6975664897,1982,599
98825,1982033366,2023,876
90722,1036979980,2009,273
52105,2667802514,1980,938
18477,9025025851,1999,447
18477,9025025851,1999,337
18477,9025025851,1999,185
30157,5221334491,1993,197
12759,9209879931,1983,195
78244,9271816251,2002,449
78244,9271816251,2002,703
82084,2289699097,2003,637
69735,5196920359,1981,559
69735,5196920359,1981,10
14699,2220253382,1996,112
51240,963479888,2017,919
51240,963479888,2017,614
51240,963479888,2017,355
47650,8063435073,2017,589
47650,8063435073,2017,496
47650,8063435073,2017,226
37641,9218602246,2024,847
75326,4781383387,1975,981
66820,558798046,2023,67
66820,558798046,2023,292
66820,558798046,2023,441
89964,9975380840,1998,708
89964,9975380840,1998,992
16796,9094595122,2019,781
16796,9094595122,2019,287
16796,9094595122,2019,915
62624,180477162,1973,540
62624,180477162,1973,820
62624,180477162,1973,338
50585,6376103341,1978,611
73099,8535007373,1987,681
73099,8535007373,1987,414
76469,7900251180,2017,245
25606,2926493289,2015,986
25606,2926493289,2015,744
2280,2023861554,1983,295
49860,8915615268,1975,874
67864,9902502178,1996,57
67864,9902502178,1996,990
67864,9902502178,1996,926
62202,6893654467,2000,721
50089,1394729093,2017,691
50089,1394729093,2017,129
50089,1394729093,2017,38
48578,8248902755,1979,907
81376,429109794,1994,469
81376,429109794,1994,72
87973,2923088973,2001,336
87973,2923088973,2001,840
87973,2923088973,2001,163
4941,396088341,1986,978
4941,396088341,1986,764
4941,396088341,1986,951
12996,4729800724,2023,585
12996,4729800724,2023,826
69404,643789746,1998,380
86529,408377189,1981,249
86529,408377189,1981,907
86529,408377189,1981,118
9278,8525900858,1974,738
90129,5171818697,1975,508
79975,9250048563,2016,779
79975,9250048563,2016,946
79975,9250048563,2016,771
53003,4961950894,2014,963
85577,8386724773,2012,346
85577,8386724773,2012,339
72986,1467230294,1988,747
72986,1467230294,1988,606
72986,1467230294,1988,180
47844,9498363983,2005,921
48866,6664424850,1972,265
34890,9729106756,2000,198
34890,9729106756,2000,523
61134,6984061653,2011,172
92193,5190157025,1972,440
92193,5190157025,1972,458
92193,5190157025,1972,336
46714,5512217498,1981,206
46714,5512217498,1981,286
46714,5512217498,1981,352
3983,96388096,2010,547
3983,96388096,2010,59
56584,9145506388,1972,647
56584,9145506388,1972,266
58976,6023995265,2007,438
58976,6023995265,2007,34
58976,6023995265,2007,135
22484,2720841202,1993,989
22484,2720841202,1993,497
22484,2720841202,1993,284
56815,742458180,1998,605
56815,742458180,1998,983
46508,1519855869,1996,384
46508,1519855869,1996,427
46508,1519855869,1996,827
44094,8332141153,2024,340
44094,8332141153,2024,358
44094,8332141153,2024,266
21778,9939902903,1975,322
21778,9939902903,1975,466
21778,9939902903,1975,7
35711,7910799655,2004,349
94470,7393382573,1990,631
94470,7393382573,1990,384
94470,7393382573,1990,628
83743,3284837366,1975,675
83743,3284837366,1975,413
27486,6963401970,2000,545
40101,8720234537,2008,41
40101,8720234537,2008,584
27458,2651365780,2021,383
27458,2651365780,2021,548
70086,2902448648,2000,536
70086,2902448648,2000,236
3456,1325834989,1987,848
3456,1325834989,1987,854
3456,1325834989,1987,937
77516,301761686,2020,783
3425,4580603541,1981,301
3425,4580603541,1981,649
3425,4580603541,1981,734
63881,2402353225,1985,583
63881,2402353225,1985,989
78125,2808261322,1970,707
78125,2808261322,1970,314
78125,2808261322,1970,392
69469,4151710517,2013,27
69469,4151710517,2013,301
69469,4151710517,2013,730
5435,2698955336,2024,45
5435,2698955336,2024,546
52674,8480399333,2009,999
88639,6519740423,1989,518
98754,8114535690,1987,604
98754,8114535690,1987,497
98754,8114535690,1987,311
48105,8348270848,2012,194
48105,8348270848,2012,224
95772,8793329203,2009,721
33193,3955126489,2022,670
33193,3955126489,2022,10
27976,5013993426,1981,384
27976,5013993426,1981,300
27976,5013993426,1981,502
39265,4047437402,1997,871
42370,636813334,1998,320
42370,636813334,1998,434
42370,636813334,1998,652
12242,3327799235,1991,988
39905,3044979419,2017,647
39905,3044979419,2017,610
39905,3044979419,2017,684
75326,5164233434,2022,614
60809,4628940053,1992,807
60809,4628940053,1992,876
60809,4628940053,1992,839
39365,1741864568,1977,409
39365,1741864568,1977,646
55846,4088253128,1983,915
87488,8008222820,1992,375
62521,536031196,1974,905
15158,5870342573,2020,657
15158,5870342573,2020,27
77180,8433260423,2012,950
77180,8433260423,2012,721
18115,8364086298,2023,592
50776,9891987609,1988,585
50776,9891987609,1988,445
50776,9891987609,1988,116
87323,2918657524,1978,110
87464,9354377545,1987,435
87464,9354377545,1987,551
62964,8842544292,2020,19
62964,8842544292,2020,397
57069,3855598974,1997,84
92904,4464167829,2005,930
92904,4464167829,2005,376
14141,61417471,1994,729
14141,61417471,1994,860
67794,9702234054,2015,192
49308,6392609498,2023,969
59751,9892452843,2011,327
6572,6634998880,1998,227
89489,4322124516,2001,97
89489,4322124516,2001,12
89489,4322124516,2001,39
8407,2887386429,2002,652
75533,2301992234,1998,913
99380,3632751898,2015,739
99380,3632751898,2015,724
99380,3632751898,2015,460
36906,4014218169,2022,638
36906,4014218169,2022,355
12589,2020023467,2011,455
12589,2020023467,2011,769
67661,5892970599,1972,538
67661,5892970599,1972,93
67661,5892970599,1972,536
4130,6814201637,2024,252
4130,6814201637,2024,168
36338,8714063430,1993,879
36338,8714063430,1993,492
36338,8714063430,1993,557
7677,5823928610,1980,295
7677,5823928610,1980,455
7677,5823928610,1980,810
14733,362825466,2019,630
14733,362825466,2019,276
82719,6392236501,1979,125
82719,6392236501,1979,722
82719,6392236501,1979,556
86727,7309038486,2017,716
21435,4738931603,1994,134
14125,3632360360,1978,453
14125,3632360360,1978,445
45624,1932736848,1998,603
12030,4069832641,1987,16
12030,4069832641,1987,717
12030,4069832641,1987,644
48178,6975402895,1994,963
9314,4919352554,2022,847
9314,4919352554,2022,642
54566,4611388838,2014,539
78720,5023169490,2015,833
78720,5023169490,2015,926
39309,8061784498,1987,583
61473,4485961632,1985,530
61473,4485961632,1985,984
98757,4665962997,2004,387
71566,4208929124,2019,718
71566,4208929124,2019,661
15898,8424865189,1976,625
15898,8424865189,1976,314
67608,7371077308,2002,593
14041,9479135449,2022,989
27667,9863892931,2007,809
27667,9863892931,2007,104
27667,9863892931,2007,828
59508,7915896588,2020,966
59508,7915896588,2020,796
59508,7915896588,2020,850
66669,9109475215,1997,99
66669,9109475215,1997,669
66669,9109475215,1997,71
71987,2610752942,1976,593
30207,6456291321,1976,14
30207,6456291321,1976,152
66454,713670375,2018,936
66454,713670375,2018,222
66454,713670375,2018,744
64831,7471798500,1996,614
2722,5580730903,1993,278
2722,5580730903,1993,680
6678,5617610328,1987,109
6678,5617610328,1987,632
88207,6975522816,1975,481
89281,6335794435,2010,99
89281,6335794435,2010,771
89281,6335794435,2010,153
11503,1821627881,2023,741
11503,1821627881,2023,105
81293,6671073937,1984,407
46312,4822954515,1972,373
46312,4822954515,1972,879
79243,8712795157,2004,977
79243,8712795157,2004,732
79243,8712795157,2004,185
98269,4263793427,1996,57
98269,4263793427,1996,730
90185,9809420682,2000,792
90185,9809420682,2000,162
90185,9809420682,2000,722
44630,9206800795,2014,822
44630,9206800795,2014,731
75599,831577213,1983,266
75599,831577213,1983,58
75599,831577213,1983,246
97062,6746123680,1971,669
97062,6746123680,1971,74
97062,6746123680,1971,247
24618,4511083610,2014,716
37438,7196978999,2008,20
37438,7196978999,2008,292
37438,7196978999,2008,347
67200,9301248410,2024,555
67200,9301248410,2024,554
67200,9301248410,2024,544
37996,2303654508,1986,743
37996,2303654508,1986,604
195,8227516884,2014,136
85970,3069447056,2020,727
15540,1635255810,1985,107
15540,1635255810,1985,553
15540,1635255810,1985,929
11603,1564874542,2015,651
75741,5158242521,2005,642
95584,6086142035,2014,249
28133,2573770430,1998,421
28133,2573770430,1998,584
28133,2573770430,1998,727
97212,7031421594,2013,42
53596,9367119590,1975,457
53596,9367119590,1975,338
53596,9367119590,1975,806
28180,2934074144,1998,739
28180,2934074144,1998,196
28180,2934074144,1998,930
90425,8781299056,2016,659
97244,7981839071,2007,768
35180,9930750648,2012,107
35180,9930750648,2012,153
35180,9930750648,2012,513
40002,8296938209,2008,614
40002,8296938209,2008,781
40002,8296938209,2008,65
20459,940714007,1979,855
20459,940714007,1979,680
51809,9037555722,1997,133
51809,9037555722,1997,632
47051,7466736508,1984,707
47051,7466736508,1984,708
6752,4704072961,2015,688
58335,1481199738,2001,564
54615,4231491542,1989,861
54615,4231491542,1989,819
54615,4231491542,1989,648
57183,3874268547,2022,986
57183,3874268547,2022,347
63007,1035852040,1988,657
63007,1035852040,1988,675
63007,1035852040,1988,215
48908,3598916758,2011,86
48908,3598916758,2011,708
61254,1636756080,1971,376
61254,1636756080,1971,776
61254,1636756080,1971,973
37005,1932919106,1989,238
37005,1932919106,1989,560
51547,5272119714,1989,202
51547,5272119714,1989,698
51547,5272119714,1989,905
40650,2608198149,2019,963
40650,2608198149,2019,865
49090,5715859819,1972,83
49090,5715859819,1972,559
49090,5715859819,1972,341
1973,8993498422,1995,491
26519,675622237,1982,805
93612,6889215797,2018,258
93612,6889215797,2018,388
53011,6128639815,2012,78
53011,6128639815,2012,577
53011,6128639815,2012,783
93040,7144979128,1979,699
93040,7144979128,1979,401
93040,7144979128,1979,477
41342,9005999005,2016,253
55593,7086666474,2013,208
55593,7086666474,2013,13
55593,7086666474,2013,90
50568,1513881981,1989,167
98757,7409891326,1983,930
98757,7409891326,1983,519
17137,3584198162,2010,296
17137,3584198162,2010,77
17137,3584198162,2010,284
8895,5925047840,1988,121
7786,1931160787,2019,555
7786,1931160787,2019,276
7786,1931160787,2019,733
78167,1326632033,1973,155
78167,1326632033,1973,65
78167,1326632033,1973,141
20925,5625314623,1974,484
20925,5625314623,1974,195
20925,5625314623,1974,329
32247,9697604879,1975,453
31389,529732501,2009,626
31389,529732501,2009,676
82295,539566548,2019,892
51285,3664194165,1995,143
42170,5112393166,1990,764
42170,5112393166,1990,896
42170,5112393166,1990,776
30223,5934441601,2003,664
30223,5934441601,2003,118
56997,1490826939,2024,376
73054,656064560,2022,478
73054,656064560,2022,295
73054,656064560,2022,486
30956,544613619,2004,395
55627,4129349866,2020,905
88695,2191648237,2000,647
88695,2191648237,2000,785
88695,2191648237,2000,897
71439,8397443084,2001,368
71439,8397443084,2001,511
71439,8397443084,2001,428
64822,6334450131,2022,252
71401,8851820591,2016,787
71401,8851820591,2016,962
66855,1021886070,2012,251
66855,1021886070,2012,447
66855,1021886070,2012,697
56066,5661469760,1985,541
44574,9303175901,2018,996
44574,9303175901,2018,656
39371,5151928332,2023,622
39371,5151928332,2023,99
39371,5151928332,2023,394
59305,8935376991,1987,444
59305,8935376991,1987,370
59305,8935376991,1987,151
65230,1068525447,2016,613
65230,1068525447,2016,652
40093,6291043649,1983,136
12044,6719391889,1979,895
12044,6719391889,1979,792
58987,9754409649,2010,524
11684,3226161100,2003,686
11684,3226161100,2003,360
11684,3226161100,2003,217
99110,165361681,1981,104
99110,165361681,1981,482
45724,4828281613,1994,756
45724,4828281613,1994,422
45724,4828281613,1994,14
85250,6314230947,2014,13
85250,6314230947,2014,779
85250,6314230947,2014,311
31389,6954667857,2019,163
31389,6954667857,2019,773
39891,1596130366,1983,284
95078,9197561717,1979,747
95078,9197561717,1979,618
16395,5290122707,2013,954
23435,361516178,1987,759
23435,361516178,1987,22
51295,3868632790,1976,698
61353,7739711887,2012,670
61353,7739711887,2012,457
61353,7739711887,2012,428
65513,608576778,2009,259
24762,5643798325,2021,3
24762,5643798325,2021,41
56692,6714853620,2010,868
56692,6714853620,2010,725
90211,7228554239,2024,19
90211,7228554239,2024,812
90211,7228554239,2024,85
79781,6372386194,1974,974
79781,6372386194,1974,166
87595,8510778815,1975,323
87595,8510778815,1975,327
87595,8510778815,1975,569
95981,5951120310,2009,97
95981,5951120310,2009,274
95981,5951120310,2009,87
81116,4954366575,2023,947
81116,4954366575,2023,978
6290,2832890225,1980,294
12848,7339227317,2011,33
42767,124279655,2022,495
42767,124279655,2022,802
9154,7253485153,1975,636
9154,7253485153,1975,309
9154,7253485153,1975,231
62717,5820138837,2013,18
62717,5820138837,2013,635
83346,4449537190,2011,393
83346,4449537190,2011,50
4370,6599411056,2018,750
4370,6599411056,2018,325
67043,5274889724,2023,738
67043,5274889724,2023,883
2286,4840722214,1975,614
2286,4840722214,1975,646
92651,3039134887,1977,334
92651,3039134887,1977,869
30724,6135711262,1974,566
30724,6135711262,1974,536
30724,6135711262,1974,931
6735,8199763004,1995,892
6735,8199763004,1995,719
6735,8199763004,1995,147
58398,9677948454,2021,511
58398,9677948454,2021,861
58398,9677948454,2021,648
53702,6711006383,2022,314
97327,1337209571,1981,994
97327,1337209571,1981,270
97327,1337209571,1981,805
4748,5266891273,2006,690
4748,5266891273,2006,464
4748,5266891273,2006,287
23871,1444908645,2024,826
90228,3454234615,1971,439
90228,3454234615,1971,842
63019,4119943400,2003,949
15106,6501307321,1982,407
15106,6501307321,1982,841
74553,5243715745,2019,388
74553,5243715745,2019,578
74553,5243715745,2019,931
93305,3706174296,1989,126
95937,6108654050,2013,558
30414,6892206045,2006,694
30414,6892206045,2006,665
57952,9579189485,1996,622
57952,9579189485,1996,461
22346,163016578,1982,887
22346,163016578,1982,877
22346,163016578,1982,278
96437,4934641800,1979,251
96437,4934641800,1979,743
37360,5253653988,2002,27
37360,5253653988,2002,311
37360,5253653988,2002,2
59259,5480291648,2012,675
59259,5480291648,2012,953
59259,5480291648,2012,431
90357,7188687684,2015,384
74497,6923279296,2000,689
74497,6923279296,2000,350
42517,6234216529,1975,522
42517,6234216529,1975,622
42517,6234216529,1975,774
89745,127721245,1975,877
63359,1464138874,2002,634
63359,1464138874,2002,790
63359,1464138874,2002,332
3385,1267007809,1992,819
3385,1267007809,1992,863
25822,3146304880,1972,413
21409,5753670149,1976,203
72946,5177702802,2024,3
72946,5177702802,2024,282
4090,1716835038,2018,890
4090,1716835038,2018,765
4090,1716835038,2018,581
16141,6362430821,1972,553
16141,6362430821,1972,607
98912,937471775,1975,768
12218,9901443246,2009,470
47856,3020502142,2015,185
11877,4483973987,1995,987
11877,4483973987,1995,411
11877,4483973987,1995,434
60750,3408132863,2006,181
60750,3408132863,2006,55
60750,3408132863,2006,907
81293,1069357282,1995,962
81293,1069357282,1995,802
81293,1069357282,1995,206
38406,2908474936,1975,924
38406,2908474936,1975,470
59925,5303106563,1973,547
12666,7705855332,1972,256
93328,5451553567,1996,286
93328,5451553567,1996,510
64225,522436183,1999,827
64225,522436183,1999,825
58467,7025435881,2021,251
64205,5799696396,1970,508
91625,5875826051,2020,357
91625,5875826051,2020,801
91625,5875826051,2020,867
93238,9847335430,2012,195
10665,4720223545,1995,983
10665,4720223545,1995,418
77516,3752294485,2003,794
77516,3752294485,2003,410
77516,3752294485,2003,799
25747,852966804,1991,64
26855,6062939575,1987,248
32635,1611413878,1974,310
32635,1611413878,1974,769
91367,1800679712,2020,504
91367,1800679712,2020,169
91367,1800679712,2020,290
59122,5320508494,1979,192
59122,5320508494,1979,398
59122,5320508494,1979,352
16184,5820303915,1985,681
16184,5820303915,1985,90
56262,519903282,1987,354
56262,519903282,1987,353
97471,1325757653,2016,825
97471,1325757653,2016,59
97471,1325757653,2016,819
17103,9422740242,1994,403
17103,9422740242,1994,790
17103,9422740242,1994,929
88195,7738274721,2002,58
88195,7738274721,2002,104
35583,579763409,1988,270
35583,579763409,1988,597
1221,2654653102,1972,854
1221,2654653102,1972,610
60736,370884162,2021,510
14077,1088220462,2013,44
14077,1088220462,2013,233
58312,6927438843,2005,246
58312,6927438843,2005,147
58312,6927438843,2005,466
53136,2991377984,2003,597
53136,2991377984,2003,245
53136,2991377984,2003,987
65961,2143731673,2019,191
65961,2143731673,2019,317
69122,3789146992,1992,913
57345,3978005027,2005,972
57345,3978005027,2005,82
57345,3978005027,2005,88
70106,3791175419,2007,380
70106,3791175419,2007,952
70106,3791175419,2007,180
75896,7272143943,1995,845
75896,7272143943,1995,190
75896,7272143943,1995,419
36325,3709785730,1987,693
95423,8282656154,2011,15
95423,8282656154,2011,519
95423,8282656154,2011,615
32351,4699993911,1996,748
32351,4699993911,1996,320
32351,4699993911,1996,225
15567,3781793610,1971,646
17998,8405530570,1990,321
17998,8405530570,1990,25
60002,9624393229,2020,745
60002,9624393229,2020,670
27554,655308745,1983,510
27554,655308745,1983,781
89084,2335959378,2008,2
89084,2335959378,2008,37
17425,8458427767,1974,156
17425,8458427767,1974,844
41765,9432187707,1973,724
41765,9432187707,1973,459
83857,6242235965,1986,884
59996,7466645095,2021,852
89167,3762003076,1976,131
89167,3762003076,1976,817
87431,3476392041,1999,449
87431,3476392041,1999,65
87431,3476392041,1999,530
68972,3788062832,2001,201
46079,854462468,2017,780
60725,4752914089,2012,885
86645,6523127261,1991,743
86645,6523127261,1991,326
86645,6523127261,1991,191
27109,7804431211,2018,123
27109,7804431211,2018,887
27109,7804431211,2018,301
36123,6799321584,1991,689
63731,8495819905,2010,894
63731,8495819905,2010,350
44387,6097827634,2006,741
44387,6097827634,2006,667
44387,6097827634,2006,866
32179,4800359432,1982,56
96104,1448764075,1985,523
96104,1448764075,1985,504
96104,1448764075,1985,429
6622,6694337472,2001,387
69401,6506968562,2015,919
69401,6506968562,2015,241
69401,6506968562,2015,240
99572,6969601269,1976,248
99572,6969601269,1976,337
99572,6969601269,1976,804
93290,607278802,1977,601
1547,497060206,2010,27
1547,497060206,2010,342
1547,497060206,2010,252
75980,3457905128,2008,881
75980,3457905128,2008,263
75980,3457905128,2008,919
57806,8310635806,1980,359
57806,8310635806,1980,95
57806,8310635806,1980,64
59202,2324010359,1971,912
53838,4498836721,1975,678
53838,4498836721,1975,612
82096,8291705812,2013,723
82292,3713593879,1978,294
46589,6246285155,2002,987
194,3557413211,1972,383
11240,3769525799,1980,981
11240,3769525799,1980,516
35959,7114907264,2001,246
96067,7537146104,2021,269
45345,9129456040,1985,502
45345,9129456040,1985,972
45345,9129456040,1985,368
92831,1167400891,2016,542
92831,1167400891,2016,138
31730,6342284476,1976,652
47407,455522513,1998,164
47407,455522513,1998,178
47407,455522513,1998,247
89249,6733420891,2021,782
47803,8651378014,1985,943
47803,8651378014,1985,548
47803,8651378014,1985,876
51894,199843105,2001,435
51894,199843105,2001,1
49330,5407271015,1978,504
49151,6396959254,1978,100
49151,6396959254,1978,856
29457,6563049709,2016,672
29457,6563049709,2016,634
29457,6563049709,2016,693
87298,4417481329,2001,960
87298,4417481329,2001,551
8711,5410476683,1998,415
8711,5410476683,1998,239
53716,2663699674,2000,370
53716,2663699674,2000,485
53716,2663699674,2000,411
38739,5720675227,2017,847
38739,5720675227,2017,329
83827,3910970603,2017,333
73057,880474329,1997,814
84381,6875728386,1993,541
84381,6875728386,1993,26
84381,6875728386,1993,530
77224,762891385,1982,110
77224,762891385,1982,898
77224,762891385,1982,788
5673,8303441059,1987,25
5673,8303441059,1987,90
69401,1370427046,2015,522
45457,6825754572,2006,454
45457,6825754572,2006,57
45457,6825754572,2006,867
27843,3844464887,1996,506
27843,3844464887,1996,33
70578,434623729,1997,640
70578,434623729,1997,786
22282,2767046400,1993,192
22282,2767046400,1993,351
22282,2767046400,1993,380
92487,2216473680,2004,137
70418,9513164254,2003,87
49398,9285610481,1973,448
25418,6871617568,1985,788
25418,6871617568,1985,428
90595,3483532547,1999,243
3241,1378173935,1970,216
66586,6303002099,1982,371
8043,6252894382,1977,428
8043,6252894382,1977,424
8043,6252894382,1977,530
33863,5040751129,1980,553
32301,8711119486,2008,954
32301,8711119486,2008,728
83398,3981198342,1971,425
83398,3981198342,1971,397
83398,3981198342,1971,455
35117,8863602301,1987,945
35117,8863602301,1987,277
35117,8863602301,1987,464
57689,6019535032,2019,764
57689,6019535032,2019,520
19156,4508795242,1979,306
39982,3391724658,1991,416
39982,3391724658,1991,789
39982,3391724658,1991,180
15158,586491092,2016,342
15158,586491092,2016,775
15158,586491092,2016,109
54566,4224667725,2017,848
54566,4224667725,2017,63
54566,4224667725,2017,182
57516,5578609635,1981,644
57516,5578609635,1981,38
79845,7257044632,1986,158
73099,6196578519,1986,876
10943,5707252410,1995,848
53944,3950007731,1996,256
72843,964459394,2019,281
72843,964459394,2019,632
75960,2605180823,1981,499
19222,4091988791,1983,331
51375,2529472616,1997,625
51375,2529472616,1997,332
51375,2529472616,1997,996
45470,8206013745,2003,175
27842,1647356186,2023,848
27842,1647356186,2023,641
63324,6925361203,1992,701
63324,6925361203,1992,59
63324,6925361203,1992,517
22916,4209925050,1992,725
55276,9693749862,2020,534
55276,9693749862,2020,325
78259,8198593855,2001,340
78259,8198593855,2001,675
78259,8198593855,2001,801
22425,4703574918,2024,63
22425,4703574918,2024,132
69050,5243250068,2008,39
69050,5243250068,2008,810
71996,1949430840,2009,419
71996,1949430840,2009,372
71996,1949430840,2009,551
32955,7810524981,2004,757
32955,7810524981,2004,417
85983,9820993901,2004,124
85983,9820993901,2004,288
83275,8212118500,2018,407
83275,8212118500,2018,239
83275,8212118500,2018,163
93478,2871727522,1972,707
93478,2871727522,1972,327
93478,2871727522,1972,891
76511,7483688832,1995,549
76511,7483688832,1995,324
76511,7483688832,1995,286
5027,1990696883,1995,467
99379,2874799932,1985,17
99379,2874799932,1985,734
32371,933431540,2003,274
32371,933431540,2003,709
85827,4546503271,1998,967
85827,4546503271,1998,641
85827,4546503271,1998,203
43852,6826513444,2002,247
43852,6826513444,2002,613
63382,9239028963,1989,369
63382,9239028963,1989,126
42518,9797685339,1974,498
42518,9797685339,1974,495
84961,3251674606,1994,610
84961,3251674606,1994,955
84961,3251674606,1994,144
71498,534040618,2012,200
71498,534040618,2012,168
71498,534040618,2012,707
31272,6462781803,1977,966
31272,6462781803,1977,17
81637,8730630579,1981,640
17645,7711650768,2020,753
2139,315385831,1970,648
2139,315385831,1970,733
18919,2643576049,1991,185
18919,2643576049,1991,733
23286,5774469069,1994,350
23286,5774469069,1994,294
23286,5774469069,1994,394
46259,4768607182,1981,761
46259,4768607182,1981,668
79639,292723550,2011,231
5199,3891536326,2024,57
5199,3891536326,2024,758
5199,3891536326,2024,111
50859,7664026623,1978,992
58142,3834271345,2012,60
58142,3834271345,2012,78
71101,3501617894,1991,413
71101,3501617894,1991,347
82387,3565877350,2001,613
91299,7835088114,1989,516
91299,7835088114,1989,433
91299,7835088114,1989,442
80920,4162161148,2011,906
44634,6690652195,2021,493
68273,7084987811,1980,595
18381,1957705631,2011,66
18381,1957705631,2011,590
18381,1957705631,2011,901
52942,9238908504,1992,107
52942,9238908504,1992,981
88100,4015035823,1977,82
29919,496365314,1991,406
29919,496365314,1991,806
49763,3508049574,1980,520
30928,1514400068,1981,627
66346,8805302995,1980,176
83055,4505606297,1976,595
83055,4505606297,1976,498
83055,4505606297,1976,139
71721,805587609,1997,436
71721,805587609,1997,866
31254,2706256668,2004,966
21052,7558171262,1977,773
18282,3795398526,1986,175
18282,3795398526,1986,476
12789,3419089510,1993,982
54259,8544432531,1977,109
54259,8544432531,1977,984
54259,8544432531,1977,694
84590,5410341374,1976,987
8453,773117281,2013,320
95183,2662488666,1981,852
95183,2662488666,1981,372
97570,5372125964,2020,28
97570,5372125964,2020,567
97570,5372125964,2020,927
57147,5382766731,1970,716
57147,5382766731,1970,918
42210,7332263193,1986,131
42210,7332263193,1986,35
42210,7332263193,1986,860
94342,1107861461,1981,885
84973,2255159050,1974,55
57059,1700298433,1998,496
57059,1700298433,1998,220
57849,2023650004,2022,820
57849,2023650004,2022,931
2379,3109579006,1994,375
2379,3109579006,1994,354
2379,3109579006,1994,264
85617,4227020588,2007,54
43142,9966213690,2010,243
20974,3201999966,1999,615
20974,3201999966,1999,933
55726,995680162,1993,447
44262,8550258274,1986,473
13079,6731777631,1985,757
13079,6731777631,1985,631
13079,6731777631,1985,849
16043,6721183552,2006,619
7574,6632211841,1979,453
91064,8503526184,2004,400
53801,212835797,1984,437
11423,4865013097,1989,843
83060,3979496284,1978,823
83060,3979496284,1978,417
50099,9318061956,1975,551
21221,9510508281,2000,946
21221,9510508281,2000,513
91397,719988255,1992,978
91397,719988255,1992,413
91397,719988255,1992,996
45250,1411768506,1998,223
45250,1411768506,1998,234
36129,6967950507,1975,742
36129,6967950507,1975,679
36129,6967950507,1975,904
100,2306480451,2017,52
100,2306480451,2017,522
46584,1201658988,2020,975
56514,930927652,2018,663
56514,930927652,2018,960
56514,930927652,2018,691
95958,6528340218,1994,732
90724,9938264466,2000,72
91809,1789716567,2006,415
91809,1789716567,2006,503
70743,4858360500,1986,374
70743,4858360500,1986,114
70743,4858360500,1986,404
50423,4629764357,2010,871
50423,4629764357,2010,714
57246,7350025444,2012,13
57246,7350025444,2012,79
57246,7350025444,2012,851
80870,6253534127,1998,327
80870,6253534127,1998,438
6678,7753179495,2017,844
6678,7753179495,2017,760
6678,7753179495,2017,193
81122,585979597,1977,56
81122,585979597,1977,894
58150,9424276000,1989,3
88046,3312985279,2000,279
88046,3312985279,2000,677
88046,3312985279,2000,485
33020,4393313745,2006,354
87975,468801422,2000,361
64330,9547537923,1998,90
49436,9637173977,2016,565
55198,2281639390,1998,535
55198,2281639390,1998,277
55198,2281639390,1998,511
15917,8827036081,1981,326
28393,4486281985,2012,95
28393,4486281985,2012,331
28393,4486281985,2012,91
15626,4381007081,2000,992
15626,4381007081,2000,446
15626,4381007081,2000,78
14533,166105492,2010,785
21194,3479027832,2007,454
21194,3479027832,2007,680
21194,3479027832,2007,918
80635,4599686077,2001,206
24943,1751463880,1989,152
84804,6131461191,2006,664
84804,6131461191,2006,693
84804,6131461191,2006,490
50741,8278634340,1990,695
50741,8278634340,1990,407
